"clie_ti";"cliente";"tipo_cliente";"fecha";"vigencia_tipo"
2573;3627;2;2011-08-30 00:00:00;
2574;3628;2;2011-08-30 00:00:00;
2575;3629;2;2011-08-30 00:00:00;
2576;3630;2;2011-08-30 00:00:00;
2577;3631;2;2011-08-30 00:00:00;
2578;3632;2;2011-08-30 00:00:00;
2579;3633;2;2011-08-30 00:00:00;
2580;3634;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2581;3635;2;2011-08-30 00:00:00;
2582;3636;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2583;3637;2;2011-08-30 00:00:00;
2584;3638;2;2011-08-30 00:00:00;
2585;3639;2;2011-08-30 00:00:00;
2586;3640;2;2011-08-30 00:00:00;
2587;3641;2;2011-08-30 00:00:00;
2588;3642;2;2011-08-30 00:00:00;
2589;3643;2;2011-08-30 00:00:00;
2590;3644;2;2011-08-30 00:00:00;
2591;3645;2;2011-08-30 00:00:00;
2592;3646;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2593;3647;2;2011-08-30 00:00:00;
2594;3648;2;2011-08-30 00:00:00;
2595;3650;2;2011-08-30 00:00:00;
2596;3651;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2597;3652;2;2011-08-30 00:00:00;
2598;3653;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2599;3655;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2600;3656;2;2011-08-30 00:00:00;
2601;3657;2;2011-08-30 00:00:00;
2602;3658;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2603;3659;2;2011-08-30 00:00:00;
2604;3660;2;2011-08-30 00:00:00;
2605;3661;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2606;3662;2;2011-08-30 00:00:00;
2607;3663;2;2011-08-30 00:00:00;
2608;3664;2;2011-08-30 00:00:00;
2609;3665;2;2011-08-30 00:00:00;
2610;3667;2;2011-08-30 00:00:00;
2611;3668;2;2011-08-30 00:00:00;
2612;3669;2;2011-08-30 00:00:00;
2613;3670;2;2011-08-30 00:00:00;
2614;3671;2;2011-08-30 00:00:00;
2615;3672;2;2011-08-30 00:00:00;
2616;3674;2;2011-08-30 00:00:00;
2617;3675;2;2011-08-30 00:00:00;
2618;3676;2;2011-08-30 00:00:00;
2619;3677;2;2011-08-30 00:00:00;
2620;3678;2;2011-08-30 00:00:00;
2621;3679;2;2011-08-30 00:00:00;
2622;3680;2;2011-08-30 00:00:00;
2623;3681;2;2011-08-30 00:00:00;
2624;3682;2;2011-08-30 00:00:00;
2625;3684;2;2011-08-30 00:00:00;
2626;3685;2;2011-08-30 00:00:00;
2627;3686;2;2011-08-30 00:00:00;
2628;3687;2;2011-08-30 00:00:00;
2629;3688;2;2011-08-30 00:00:00;
2630;3689;2;2011-08-30 00:00:00;
2631;3690;2;2011-08-30 00:00:00;
2632;3691;2;2011-08-30 00:00:00;
2633;3692;2;2011-08-30 00:00:00;
2634;3693;2;2011-08-30 00:00:00;
2635;3694;2;2011-08-30 00:00:00;
2636;3695;2;2011-08-30 00:00:00;
2637;3696;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2638;3697;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2639;3698;2;2011-08-30 00:00:00;
2640;3699;2;2011-08-30 00:00:00;
2641;3700;2;2011-08-30 00:00:00;
2642;3701;2;2011-08-30 00:00:00;
2643;3702;2;2011-08-30 00:00:00;
2644;3703;2;2011-08-30 00:00:00;
2645;3704;2;2011-08-30 00:00:00;
2646;3705;2;2011-08-30 00:00:00;
2647;3706;2;2011-08-30 00:00:00;
2648;3707;2;2011-08-30 00:00:00;
2649;3708;2;2011-08-30 00:00:00;
2650;3709;2;2011-08-30 00:00:00;
2651;3710;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2652;3711;2;2011-08-30 00:00:00;
2653;3712;2;2011-08-30 00:00:00;
2654;3713;2;2011-08-30 00:00:00;
2655;3714;2;2011-08-30 00:00:00;
2656;3715;2;2011-08-30 00:00:00;
2657;3716;2;2011-08-30 00:00:00;
2658;3717;2;2011-08-30 00:00:00;
2659;3718;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2660;3719;2;2011-08-30 00:00:00;
2661;3720;2;2011-08-30 00:00:00;
2662;3721;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2663;3722;2;2011-08-30 00:00:00;
2664;3723;2;2011-08-30 00:00:00;
2665;3728;2;2011-08-30 00:00:00;
2666;3729;2;2011-08-30 00:00:00;
2667;3730;2;2011-08-30 00:00:00;
2668;3731;2;2011-08-30 00:00:00;
2669;3732;2;2011-08-30 00:00:00;
2670;3733;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2671;3734;2;2011-08-30 00:00:00;
2672;3735;2;2011-08-30 00:00:00;
2673;3736;2;2011-08-30 00:00:00;
2674;3737;2;2011-08-30 00:00:00;
2675;3738;2;2011-08-30 00:00:00;
2676;3739;2;2011-08-30 00:00:00;
2677;3740;2;2011-08-30 00:00:00;
2678;3741;2;2011-08-30 00:00:00;
2679;3742;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2680;3743;2;2011-08-30 00:00:00;
2681;3744;2;2011-08-30 00:00:00;
2682;3745;2;2011-08-30 00:00:00;
2683;3746;2;2011-08-30 00:00:00;
2684;3747;2;2011-08-30 00:00:00;
2685;3748;2;2011-08-30 00:00:00;
2686;3749;2;2011-08-30 00:00:00;
2687;3750;2;2011-08-30 00:00:00;
2688;3751;2;2011-08-30 00:00:00;
2689;3752;2;2011-08-30 00:00:00;
2690;3753;2;2011-08-30 00:00:00;
2691;3754;2;2011-08-30 00:00:00;
2692;3755;2;2011-08-30 00:00:00;
2693;3756;2;2011-08-30 00:00:00;
2694;3757;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2695;3758;2;2011-08-30 00:00:00;
2696;3759;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2697;3760;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2698;3761;2;2011-08-30 00:00:00;
2699;3762;2;2011-08-30 00:00:00;
2700;3763;2;2011-08-30 00:00:00;
2701;3764;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2702;3765;2;2011-08-30 00:00:00;
2703;3766;2;2011-08-30 00:00:00;
2704;3767;2;2011-08-30 00:00:00;
2705;3768;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2706;3769;2;2011-08-30 00:00:00;
2707;3770;2;2011-08-30 00:00:00;
2708;3771;2;2011-08-30 00:00:00;
2709;3772;2;2011-08-30 00:00:00;
2710;3773;2;2011-08-30 00:00:00;
2711;3774;2;2011-08-30 00:00:00;
2712;3775;2;2011-08-30 00:00:00;
2713;3776;2;2011-08-30 00:00:00;
2714;3777;2;2011-08-30 00:00:00;
2715;3778;2;2011-08-30 00:00:00;
2716;3779;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2717;3780;2;2011-08-30 00:00:00;
2718;3781;2;2011-08-30 00:00:00;
2719;3782;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2720;3783;2;2011-08-30 00:00:00;
2721;3784;2;2011-08-30 00:00:00;
2722;3785;2;2011-08-30 00:00:00;
2723;3786;2;2011-08-30 00:00:00;
2724;3787;2;2011-08-30 00:00:00;
2725;3788;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2726;3789;2;2011-08-30 00:00:00;
2727;3790;2;2011-08-30 00:00:00;
2728;3792;2;2011-08-30 00:00:00;
2729;3793;2;2011-08-30 00:00:00;
2730;3794;2;2011-08-30 00:00:00;
2731;3795;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2732;3796;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2733;3797;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2734;3798;2;2011-08-30 00:00:00;
2735;3799;2;2011-08-30 00:00:00;
2736;3800;2;2011-08-30 00:00:00;
2737;3801;2;2011-08-30 00:00:00;
2738;3802;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2739;3803;2;2011-08-30 00:00:00;
2740;3804;2;2011-08-30 00:00:00;
2741;3805;2;2011-08-30 00:00:00;
2742;3806;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2743;3807;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2744;3808;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2745;3809;2;2011-08-30 00:00:00;
2746;3810;2;2011-08-30 00:00:00;
2747;3811;2;2011-08-30 00:00:00;
2748;3812;2;2011-08-30 00:00:00;
2749;3814;2;2011-08-30 00:00:00;
2750;3815;2;2011-08-30 00:00:00;
2751;3816;2;2011-08-30 00:00:00;
2752;3817;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2753;3818;2;2011-08-30 00:00:00;
2754;3819;2;2011-08-30 00:00:00;
2755;3820;2;2011-08-30 00:00:00;
2756;3821;2;2011-08-30 00:00:00;
2757;3822;2;2011-08-30 00:00:00;
2758;3823;2;2011-08-30 00:00:00;
2759;3824;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2760;3825;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2761;3826;2;2011-08-30 00:00:00;
2762;3827;2;2011-08-30 00:00:00;
2763;3828;2;2011-08-30 00:00:00;
2764;3829;2;2011-08-30 00:00:00;
2765;3830;2;2011-08-30 00:00:00;
2766;3831;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2767;3832;2;2011-08-30 00:00:00;
2768;3833;2;2011-08-30 00:00:00;
2769;3834;2;2011-08-30 00:00:00;
2770;3836;2;2011-08-30 00:00:00;
2771;3837;2;2011-08-30 00:00:00;
2772;3838;2;2011-08-30 00:00:00;
2773;3839;2;2011-08-30 00:00:00;
2774;3840;2;2011-08-30 00:00:00;
2775;3841;2;2011-08-30 00:00:00;
2776;3842;2;2011-08-30 00:00:00;
2777;3843;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2778;3844;2;2011-08-30 00:00:00;
2779;3845;2;2011-08-30 00:00:00;
2780;3846;2;2011-08-30 00:00:00;
2781;3847;2;2011-08-30 00:00:00;
2782;3848;2;2011-08-30 00:00:00;
2783;3849;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2784;3850;2;2011-08-30 00:00:00;
2785;3851;2;2011-08-30 00:00:00;
2786;3852;2;2011-08-30 00:00:00;
2787;3853;2;2011-08-30 00:00:00;
2788;3854;2;2011-08-30 00:00:00;
2789;3855;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2790;3856;2;2011-08-30 00:00:00;
2791;3857;2;2011-08-30 00:00:00;
2792;3858;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2793;3859;2;2011-08-30 00:00:00;
2794;3860;2;2011-08-30 00:00:00;
2795;3861;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2796;3862;2;2011-08-30 00:00:00;
2797;3863;2;2011-08-30 00:00:00;
2798;3864;2;2011-08-30 00:00:00;
2799;3865;2;2011-08-30 00:00:00;
2800;3866;2;2011-08-30 00:00:00;
2801;3867;2;2011-08-30 00:00:00;
2802;3868;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2803;3869;2;2011-08-30 00:00:00;
2804;3870;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2805;3871;2;2011-08-30 00:00:00;
2806;3873;2;2011-08-30 00:00:00;
2807;3874;2;2011-08-30 00:00:00;
2808;3875;2;2011-08-30 00:00:00;
2809;3876;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2810;3877;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2811;3878;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2812;3879;2;2011-08-30 00:00:00;
2813;3880;2;2011-08-30 00:00:00;
2814;3881;2;2011-08-30 00:00:00;
2815;3882;2;2011-08-30 00:00:00;
2816;3883;2;2011-08-30 00:00:00;
2817;3884;2;2011-08-30 00:00:00;
2818;3885;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2819;3886;2;2011-08-30 00:00:00;
2820;3887;2;2011-08-30 00:00:00;
2821;3888;2;2011-08-30 00:00:00;
2822;3889;2;2011-08-30 00:00:00;
2823;3890;2;2011-08-30 00:00:00;
2824;3891;2;2011-08-30 00:00:00;
2825;3892;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2826;3893;2;2011-08-30 00:00:00;
2827;3894;2;2011-08-30 00:00:00;
2828;3895;2;2011-08-30 00:00:00;
2829;3896;2;2011-08-30 00:00:00;
2830;3897;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2831;3898;2;2011-08-30 00:00:00;
2832;3899;2;2011-08-30 00:00:00;
2833;3900;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2834;3901;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2835;3902;2;2011-08-30 00:00:00;
2836;3903;2;2011-08-30 00:00:00;
2837;3904;2;2011-08-30 00:00:00;
2838;3905;2;2011-08-30 00:00:00;
2839;3906;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2840;3907;2;2011-08-30 00:00:00;
2841;3908;2;2011-08-30 00:00:00;
2842;3909;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2843;3910;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2844;3911;2;2011-08-30 00:00:00;
2845;3912;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2846;3913;2;2011-08-30 00:00:00;
2847;3914;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2848;3915;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2849;3916;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2850;3917;2;2011-08-30 00:00:00;
2851;3918;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2852;3919;2;2011-08-30 00:00:00;
2853;3920;2;2011-08-30 00:00:00;
2854;3921;2;2011-08-30 00:00:00;
2855;3922;2;2011-08-30 00:00:00;
2856;3923;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2857;3924;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2858;3925;2;2011-08-30 00:00:00;
2859;3927;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2860;3928;2;2011-08-30 00:00:00;
2861;3929;2;2011-08-30 00:00:00;
2862;3930;2;2011-08-30 00:00:00;
2863;3931;2;2011-08-30 00:00:00;
2864;3932;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2865;3933;2;2011-08-30 00:00:00;
2866;3935;2;2011-08-30 00:00:00;
2867;3936;2;2011-08-30 00:00:00;
2868;3937;2;2011-08-30 00:00:00;
2869;3938;2;2011-08-30 00:00:00;
2870;3939;2;2011-08-30 00:00:00;
2871;3940;2;2011-08-30 00:00:00;
2872;3941;2;2011-08-30 00:00:00;
2873;3942;2;2011-08-30 00:00:00;
2874;3943;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2875;3944;2;2011-08-30 00:00:00;
2876;3945;2;2011-08-30 00:00:00;
2877;3946;2;2011-08-30 00:00:00;
2878;3948;2;2011-08-30 00:00:00;
2879;3949;2;2011-08-30 00:00:00;
2880;3950;2;2011-08-30 00:00:00;
2881;3951;2;2011-08-30 00:00:00;
2882;3952;2;2011-08-30 00:00:00;
2883;3953;2;2011-08-30 00:00:00;
2884;3954;2;2011-08-30 00:00:00;
2885;3955;2;2011-08-30 00:00:00;
2886;3956;2;2011-08-30 00:00:00;
2887;3957;2;2011-08-30 00:00:00;
2888;3958;2;2011-08-30 00:00:00;
2889;3959;2;2011-08-30 00:00:00;
2890;3960;2;2011-08-30 00:00:00;
2891;3961;2;2011-08-30 00:00:00;
2892;3962;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2893;3963;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2894;3964;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2895;3965;2;2011-08-30 00:00:00;
2896;3966;2;2011-08-30 00:00:00;
2897;3967;2;2011-08-30 00:00:00;
2898;3970;2;2011-08-30 00:00:00;
2899;3971;2;2011-08-30 00:00:00;
2900;3972;2;2011-08-30 00:00:00;
2901;3973;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2902;3974;2;2011-08-30 00:00:00;
2903;3976;2;2011-08-30 00:00:00;
2904;3977;2;2011-08-30 00:00:00;
2905;3978;2;2011-08-30 00:00:00;
2906;3979;2;2011-08-30 00:00:00;
2907;3980;2;2011-08-30 00:00:00;
2908;3981;2;2011-08-30 00:00:00;
2909;3982;2;2011-08-30 00:00:00;
2910;3983;2;2011-08-30 00:00:00;
2911;3984;2;2011-08-30 00:00:00;
2912;3985;2;2011-08-30 00:00:00;
2913;3986;2;2011-08-30 00:00:00;
2914;3987;2;2011-08-30 00:00:00;
2915;3988;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2916;3989;2;2011-08-30 00:00:00;
2917;3990;2;2011-08-30 00:00:00;
2918;3991;2;2011-08-30 00:00:00;
2919;3992;2;2011-08-30 00:00:00;
2920;3993;2;2011-08-30 00:00:00;
2921;3994;2;2011-08-30 00:00:00;
2922;3995;2;2011-08-30 00:00:00;
2923;3996;2;2011-08-30 00:00:00;
2924;3997;2;2011-08-30 00:00:00;
2925;3998;2;2011-08-30 00:00:00;
2926;3999;2;2011-08-30 00:00:00;
2927;4000;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2928;4001;2;2011-08-30 00:00:00;
2929;4002;2;2011-08-30 00:00:00;
2930;4003;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2931;4004;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2932;4005;2;2011-08-30 00:00:00;
2933;4006;2;2011-08-30 00:00:00;
2934;4007;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2935;4008;2;2011-08-30 00:00:00;
2936;4009;2;2011-08-30 00:00:00;
2937;4010;2;2011-08-30 00:00:00;
2938;4011;2;2011-08-30 00:00:00;
2939;4013;2;2011-08-30 00:00:00;
2940;4014;2;2011-08-30 00:00:00;
2941;4015;2;2011-08-30 00:00:00;
2942;4016;2;2011-08-30 00:00:00;
2943;4017;2;2011-08-30 00:00:00;
2944;4018;2;2011-08-30 00:00:00;
2945;4019;2;2011-08-30 00:00:00;
2946;4020;2;2011-08-30 00:00:00;
2947;4021;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2948;4022;2;2011-08-30 00:00:00;
2949;4023;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2950;4024;2;2011-08-30 00:00:00;
2951;4025;2;2011-08-30 00:00:00;
2952;4026;2;2011-08-30 00:00:00;
2953;4027;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2954;4028;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2955;4029;2;2011-08-30 00:00:00;
2956;4030;2;2011-08-30 00:00:00;
2957;4031;2;2011-08-30 00:00:00;
2958;4032;2;2011-08-30 00:00:00;
2959;4033;2;2011-08-30 00:00:00;
2960;4034;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2961;4035;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2962;4036;2;2011-08-30 00:00:00;
2963;4037;2;2011-08-30 00:00:00;
2964;4038;2;2011-08-30 00:00:00;
2965;4039;2;2011-08-30 00:00:00;
2966;4040;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2967;4041;2;2011-08-30 00:00:00;
2968;4042;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2969;4043;2;2011-08-30 00:00:00;
2970;4044;2;2011-08-30 00:00:00;
2971;4045;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2972;4046;2;2011-08-30 00:00:00;
2973;4047;2;2011-08-30 00:00:00;
2974;4048;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2975;4049;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2976;4050;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2977;4051;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2978;4052;2;2011-08-30 00:00:00;
2979;4053;2;2011-08-30 00:00:00;
2980;4054;2;2011-08-30 00:00:00;
2981;4055;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2982;4056;2;2011-08-30 00:00:00;
2983;4057;2;2011-08-30 00:00:00;
2984;4058;2;2011-08-30 00:00:00;
2985;4059;2;2011-08-30 00:00:00;
2986;4060;2;2011-08-30 00:00:00;
2987;4061;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2988;4062;2;2011-08-30 00:00:00;
2989;4063;2;2011-08-30 00:00:00;
2990;4066;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2991;4067;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2992;4068;2;2011-08-30 00:00:00;
2993;4069;2;2011-08-30 00:00:00;
2994;4070;2;2011-08-30 00:00:00;
2995;4071;2;2011-08-30 00:00:00;2011-08-30 00:00:00
2996;4072;2;2011-08-30 00:00:00;
2997;4073;2;2011-08-30 00:00:00;
2998;4074;2;2011-08-30 00:00:00;
2999;4075;2;2011-08-30 00:00:00;
3000;4076;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3001;4077;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3002;4078;2;2011-08-30 00:00:00;
3003;4079;2;2011-08-30 00:00:00;
3004;4080;2;2011-08-30 00:00:00;
3005;4081;2;2011-08-30 00:00:00;
3006;4082;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3007;4083;2;2011-08-30 00:00:00;
3008;4084;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3009;4085;2;2011-08-30 00:00:00;
3010;4086;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3011;4087;2;2011-08-30 00:00:00;
3012;4088;2;2011-08-30 00:00:00;
3013;4089;2;2011-08-30 00:00:00;
3014;4090;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3015;4091;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3016;4092;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3017;4093;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3018;4094;2;2011-08-30 00:00:00;
3019;4095;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3020;4096;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3021;4097;2;2011-08-30 00:00:00;
3022;4098;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3023;4101;2;2011-08-30 00:00:00;
3024;4102;2;2011-08-30 00:00:00;
3025;4103;2;2011-08-30 00:00:00;
3026;4104;2;2011-08-30 00:00:00;
3027;4105;2;2011-08-30 00:00:00;
3028;4106;2;2011-08-30 00:00:00;
3029;4107;2;2011-08-30 00:00:00;
3030;4108;2;2011-08-30 00:00:00;
3031;4109;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3032;4110;2;2011-08-30 00:00:00;
3033;4111;2;2011-08-30 00:00:00;
3034;4112;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3035;4113;2;2011-08-30 00:00:00;
3036;4114;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3037;4115;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3038;4116;2;2011-08-30 00:00:00;
3039;4117;2;2011-08-30 00:00:00;
3040;4118;2;2011-08-30 00:00:00;
3041;4119;2;2011-08-30 00:00:00;
3042;4120;2;2011-08-30 00:00:00;
3043;4121;2;2011-08-30 00:00:00;
3044;4122;2;2011-08-30 00:00:00;
3045;4123;2;2011-08-30 00:00:00;
3046;4124;2;2011-08-30 00:00:00;
3047;4125;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3048;4126;2;2011-08-30 00:00:00;
3049;4127;2;2011-08-30 00:00:00;
3050;4128;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3051;4129;2;2011-08-30 00:00:00;
3052;4130;2;2011-08-30 00:00:00;
3053;4131;2;2011-08-30 00:00:00;
3054;4132;2;2011-08-30 00:00:00;
3055;4133;2;2011-08-30 00:00:00;
3056;4134;2;2011-08-30 00:00:00;
3057;4135;2;2011-08-30 00:00:00;
3058;4136;2;2011-08-30 00:00:00;
3059;4137;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3060;4138;2;2011-08-30 00:00:00;
3061;4139;2;2011-08-30 00:00:00;
3062;4140;2;2011-08-30 00:00:00;
3063;4141;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3064;4142;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3065;4143;2;2011-08-30 00:00:00;
3066;4145;2;2011-08-30 00:00:00;
3067;4146;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3068;4147;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3069;4148;2;2011-08-30 00:00:00;
3070;4149;2;2011-08-30 00:00:00;
3071;4150;2;2011-08-30 00:00:00;
3072;4151;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3073;4152;2;2011-08-30 00:00:00;
3074;4153;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3075;4154;2;2011-08-30 00:00:00;
3076;4155;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3077;4156;2;2011-08-30 00:00:00;
3078;4157;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3079;4158;2;2011-08-30 00:00:00;
3080;4159;2;2011-08-30 00:00:00;
3081;4160;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3082;4161;2;2011-08-30 00:00:00;
3083;4162;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3084;4163;2;2011-08-30 00:00:00;
3085;4164;2;2011-08-30 00:00:00;
3086;4165;2;2011-08-30 00:00:00;
3087;4166;2;2011-08-30 00:00:00;
3088;4168;2;2011-08-30 00:00:00;
3089;4169;2;2011-08-30 00:00:00;
3090;4170;2;2011-08-30 00:00:00;
3091;4171;2;2011-08-30 00:00:00;
3092;4172;2;2011-08-30 00:00:00;
3093;4173;2;2011-08-30 00:00:00;
3094;4174;2;2011-08-30 00:00:00;
3095;4175;2;2011-08-30 00:00:00;
3096;4176;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3097;4177;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3098;4178;2;2011-08-30 00:00:00;
3099;4179;2;2011-08-30 00:00:00;
3100;4180;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3101;4181;2;2011-08-30 00:00:00;
3102;4182;2;2011-08-30 00:00:00;
3103;4183;2;2011-08-30 00:00:00;
3104;4184;2;2011-08-30 00:00:00;
3105;4185;2;2011-08-30 00:00:00;
3106;4186;2;2011-08-30 00:00:00;
3107;4187;2;2011-08-30 00:00:00;
3108;4188;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3109;4189;2;2011-08-30 00:00:00;
3110;4190;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3111;4191;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3112;4192;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3113;4193;2;2011-08-30 00:00:00;
3114;4194;2;2011-08-30 00:00:00;
3115;4195;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3116;4196;2;2011-08-30 00:00:00;
3117;4197;2;2011-08-30 00:00:00;
3118;4199;2;2011-08-30 00:00:00;
3119;4200;2;2011-08-30 00:00:00;
3120;4201;2;2011-08-30 00:00:00;
3121;4202;2;2011-08-30 00:00:00;
3122;4203;2;2011-08-30 00:00:00;
3123;4204;2;2011-08-30 00:00:00;
3124;4205;2;2011-08-30 00:00:00;
3125;4206;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3126;4207;2;2011-08-30 00:00:00;
3127;4208;2;2011-08-30 00:00:00;
3128;4209;2;2011-08-30 00:00:00;
3129;4210;2;2011-08-30 00:00:00;
3130;4211;2;2011-08-30 00:00:00;
3131;4212;2;2011-08-30 00:00:00;
3132;4213;2;2011-08-30 00:00:00;
3133;4214;2;2011-08-30 00:00:00;2011-08-30 00:00:00
3134;4215;2;2011-08-30 00:00:00;
3135;4216;2;2011-08-30 00:00:00;
3136;4217;2;2011-08-30 00:00:00;
