"cli_pro_id";"producto";"clien";"prod_name";"consumo_pro";"u_ventas";"epoca";"ser_reque";"prov_act"
3087;2;4800;12;0;0;1;1;3
3088;2;4800;45;0;0;1;1;3
3090;2;4800;39;50000;0;1;1;3
3092;2;4800;46;0;0;1;1;3
3093;1;5167;2;30000;0;4;1;3
3094;2;5167;51;0;0;4;1;3
3095;2;5167;15;0;0;4;1;3
3096;4;5167;9;0;0;4;1;109
3097;3;5167;10;0;0;4;1;72
3098;2;3849;2;120000;0;1;1;8
3099;2;3849;12;0;8;1;1;3
3100;2;3849;20;0;2;1;1;3
3101;2;3849;45;0;10;1;1;3
3102;2;3849;47;0;4;1;1;3
3104;1;6068;2;70000;0;4;1;16
3105;2;6068;24;615;3;4;1;16
3106;2;6068;45;0;6;4;1;16
3107;2;6068;7;0;2;4;1;16
3108;1;3793;2;25000;0;4;1;3
3109;2;3793;24;0;3;4;1;3
3110;2;3793;15;0;1;4;1;3
3111;4;3793;9;0;1;4;1;6
3112;3;3793;10;0;0;4;1;12
3113;1;6057;2;20000;0;5;1;3
3114;1;5610;2;15000;0;1;1;3
3115;1;5777;2;10000;0;1;1;3
3116;1;5594;2;15000;0;5;1;3
3117;1;1941;2;0;0;1;1;1
3118;2;1941;61;0;0;1;1;1
3119;2;1941;61;0;0;1;1;45
3120;4;1941;9;0;0;1;1;2
3121;4;1941;9;0;0;1;1;6
3122;3;1941;10;0;0;1;1;72
3123;2;3735;12;0;0;1;1;3
3124;2;3735;45;0;150;1;1;3
3125;2;3735;46;0;150;1;1;3
3126;4;3735;9;0;500;1;1;3
3127;3;3735;59;40;0;1;1;3
3128;2;5274;12;0;0;9;1;3
3129;2;5274;49;0;0;9;1;3
3130;2;5274;52;0;0;9;1;3
3131;2;5274;20;0;0;9;1;3
3132;2;5274;46;0;0;9;1;3
3133;2;3831;40;0;0;1;1;3
3134;2;3831;12;0;0;1;1;3
3135;2;3831;29;0;0;1;1;3
3136;2;3831;46;0;0;1;1;3
3137;2;3817;40;0;0;1;1;3
3138;2;3817;12;0;0;1;1;9
3139;2;3817;7;0;0;1;1;79
3140;1;4448;2;40000;0;4;1;1
3141;2;4448;12;615;3;4;1;51
3142;2;4448;45;615;3;4;1;51
3143;2;4448;46;205;1;4;1;51
3144;1;3721;2;0;0;1;1;3
3145;2;3721;12;0;0;1;1;3
3146;2;3721;5;0;0;1;1;3
3147;2;3721;15;0;0;1;1;3
3148;2;3721;21;0;0;1;1;3
3149;4;3721;9;0;0;1;1;34
3150;3;3721;10;0;0;1;1;34
3151;2;5450;12;0;5;4;1;3
3152;2;5450;51;0;8;4;1;3
3153;2;5450;20;0;5;4;1;3
3154;2;5450;5;0;2;4;1;3
3155;2;5450;46;0;2;4;1;3
3156;5;5450;9;0;0;4;1;12
3157;3;5450;10;0;0;4;1;12
3158;2;4018;24;0;10;1;1;9
3159;2;4018;12;0;4;1;1;3
3160;2;4018;49;0;2;1;1;3
3161;2;4018;48;0;5;1;1;3
3162;2;4018;46;0;5;1;1;3
3163;1;4447;2;0;0;1;1;35
3164;2;4447;61;0;0;1;1;35
3165;2;4447;62;0;0;1;1;35
3166;4;4447;9;0;0;1;1;6
3167;3;4447;10;0;0;1;1;6
3168;1;5401;2;0;0;1;1;10
3169;2;5401;59;0;0;1;1;62
3170;4;5401;9;0;0;1;1;12
3171;3;5401;10;0;0;1;1;12
3174;2;3629;1;240;0;1;1;3
3175;2;3629;46;36;2;1;1;3
3176;1;5759;2;0;0;4;1;3
3177;2;5759;29;500;0;4;1;3
3178;2;5759;7;36;0;4;1;3
3179;4;5759;9;29;0;4;1;3
3180;4;5759;9;0;0;4;1;38
3181;4;5759;33;0;0;4;1;38
3182;4;5759;33;0;0;4;1;72
3183;2;5843;83;0;0;1;1;3
3184;2;5843;15;0;0;1;1;3
3185;2;5017;39;0;0;4;1;3
3186;1;6072;2;0;0;1;1;10
3187;2;6072;59;0;0;1;1;10
3188;3;6072;10;0;0;1;1;34
3190;1;6031;2;0;0;1;1;110
3191;2;6031;12;0;0;1;1;3
3192;2;3788;5;100;0;1;1;3
3193;2;3788;1;205;0;1;1;3
3194;2;3788;15;20;0;1;1;3
3195;1;1752;2;200000;0;1;1;35
3196;2;1752;12;0;12;1;1;45
3197;1;6002;2;0;0;1;1;3
3198;1;6023;2;0;0;1;1;3
3199;2;5713;30;0;3000;1;1;3
3200;1;3699;2;50000;0;1;1;41
3201;2;3699;7;180;1;1;1;3
3202;2;5403;12;410;2;1;1;3
3203;2;5403;5;0;0;1;1;61
3204;2;5403;1;0;0;1;1;61
3205;2;5403;46;0;0;1;1;61
3206;1;6077;2;0;0;1;1;1
3207;1;6077;2;0;0;1;1;61
3208;2;6077;59;0;0;1;1;1
3209;4;6077;9;0;0;1;1;1
3210;1;4773;2;0;0;1;1;3
3211;2;5415;12;410;2;1;1;3
3212;2;5415;19;0;0;1;1;3
3213;2;5415;1;0;2;1;1;3
3214;1;5726;2;0;0;4;1;8
3215;2;5726;12;0;0;1;1;3
3216;2;5726;5;0;0;1;1;3
3217;2;5726;46;0;0;1;1;3
3218;4;5726;9;0;0;1;1;34
3219;4;5726;33;0;0;1;1;34
3220;3;5726;10;0;0;1;1;34
3222;1;5699;2;0;0;1;1;10
3223;2;5699;12;40;0;3;1;3
3224;2;5699;45;40;0;3;1;3
3225;2;5699;46;18;0;3;1;3
3226;2;3861;40;288;12;4;1;3
3227;1;5457;2;0;0;1;1;52
3228;1;5457;3;0;0;1;1;17
3229;2;5457;12;0;0;1;1;17
3230;2;5457;12;0;0;1;1;3
3231;4;5457;9;0;0;1;1;111
3232;3;5457;10;0;0;1;1;111
3233;1;6081;2;0;0;4;1;3
3234;4;4752;59;0;0;4;1;112
3235;3;4752;59;0;0;4;1;112
3236;1;5438;2;0;0;1;1;1
3237;2;5438;12;0;0;1;1;1
3238;2;5438;24;0;0;1;1;1
3239;2;5438;5;0;0;1;1;1
3240;2;5438;15;0;0;1;1;1
3241;2;5438;46;0;0;1;1;1
3242;3;5438;10;0;0;1;1;101
3243;1;5721;2;0;0;1;1;10
3244;2;5721;12;0;0;1;1;3
3245;2;5721;5;0;0;1;1;3
3246;2;5721;15;0;0;1;1;3
3247;4;5721;9;0;0;1;1;34
3248;2;5721;14;0;0;1;1;3
3249;2;6085;19;0;0;1;1;1
3250;2;6085;31;0;0;1;1;1
3251;2;6085;31;0;0;1;1;9
3252;4;6246;9;0;0;4;1;51
3253;3;5563;10;0;0;4;1;101
3254;1;5469;2;0;0;1;1;87
3255;2;5469;5;0;0;1;1;3
3256;2;5469;4;0;0;1;1;3
3257;2;5469;15;0;0;1;1;3
3258;4;5469;9;0;0;1;1;113
3259;3;5469;10;0;0;1;1;72
3260;2;1831;12;0;20;1;1;9
3261;2;1831;12;0;0;1;1;42
3262;2;1831;46;0;0;1;1;42
3263;1;6402;2;0;0;1;1;30
3264;2;6402;12;0;30;1;1;9
3265;2;6402;12;0;30;1;1;42
3266;2;6402;46;0;2;1;1;30
3267;2;3878;61;0;0;1;1;9
3268;2;3878;61;0;0;1;1;3
3269;2;3878;62;0;0;1;1;3
3270;2;3878;62;0;0;1;1;9
3271;2;3878;7;0;0;1;1;9
3272;1;4358;2;20000;0;1;1;1
3273;1;4358;3;0;0;1;1;1
3274;2;4358;12;200;0;1;1;1
3275;2;4358;5;20;0;1;1;1
3276;3;4358;67;0;0;1;1;2
3277;3;4358;10;0;0;1;1;12
3278;1;4992;2;50000;0;1;1;35
3279;2;4992;4;400;0;9;1;1
3280;2;4992;52;200;0;9;1;1
3281;2;4992;7;0;0;9;1;12
3282;3;4992;67;0;0;9;1;12
3283;1;3655;2;30000;0;4;1;3
3284;2;3655;12;410;0;1;1;3
3285;2;3655;5;205;0;1;1;3
3286;2;3655;20;205;0;1;1;3
3287;2;3655;7;80;0;1;1;3
3288;4;3655;9;80;0;1;1;6
3289;4;3655;33;80;0;1;1;6
3290;3;3655;10;80;0;1;1;72
3291;1;6160;3;0;0;1;1;10
3292;1;1516;2;900000;0;1;1;105
3293;1;1516;2;0;0;1;1;4
3294;1;1516;2;0;0;1;1;1
3295;2;1516;4;10000;0;1;1;1
3296;2;1516;5;1000;0;1;1;1
3297;2;1516;15;1000;0;1;1;1
3298;2;1516;7;1800;0;1;1;1
3299;4;1516;9;1000;0;1;1;5
3300;3;1516;10;2000;0;1;1;2
3301;1;5778;2;0;0;4;1;3
3302;2;5778;4;100;0;4;1;3
3303;2;5778;5;100;0;4;1;3
3305;3;5778;67;3000;0;4;1;6
3306;3;5778;10;1000;0;4;1;6
3307;1;4273;2;40000;0;1;1;3
3308;1;3760;2;20000;0;4;1;3
3309;2;3760;4;300;0;4;1;17
3310;1;3651;2;20000;0;3;1;3
3311;2;3651;4;600;0;1;1;51
3312;1;4071;2;100000;0;1;1;3
3313;2;4071;4;2000;0;1;1;3
3314;1;1557;2;14000;0;3;1;3
3315;1;4943;2;0;0;1;1;10
3316;1;4943;2;0;0;1;1;61
3317;1;4943;2;0;0;1;1;1
3318;2;4502;4;200;0;4;1;3
3319;2;4502;45;200;0;4;1;3
3320;2;4502;7;20;0;4;1;3
3321;4;4502;9;0;200;4;1;12
3322;3;4502;10;0;200;4;1;114
3323;1;5010;2;100000;0;1;1;1
3324;2;5010;59;1300;0;1;1;1
3325;1;1526;2;40000;0;1;1;3
3326;2;1526;4;0;0;1;1;16
3327;2;1526;5;0;0;1;1;88
3328;4;1526;9;0;0;1;1;50
3329;3;1526;10;0;0;1;1;12
3330;1;5984;2;10000;0;1;1;1
3332;2;5984;12;0;0;1;1;1
3333;2;5984;51;0;0;1;1;1
3334;1;6162;2;10000;0;1;1;13
3335;4;6162;8;0;0;1;1;51
3336;1;5043;2;30000;0;1;1;3
3337;2;5043;12;100;0;1;1;14
3338;2;5043;5;200;0;1;1;3
3339;4;5043;9;150;0;1;1;3
3340;3;5043;10;150;0;1;1;12
3341;1;5110;2;200000;0;1;1;1
3342;2;5110;4;0;0;1;1;1
3343;2;5110;5;0;0;1;1;1
3344;4;5110;59;0;0;1;1;6
3345;3;5110;10;0;0;1;1;96
3346;1;5981;2;20000;0;1;1;1
3347;4;5981;2;0;0;1;1;50
3348;1;5974;2;10000;0;1;1;3
3349;1;5974;2;0;0;1;1;1
3350;2;5974;4;400;0;1;1;3
3351;2;5974;5;400;0;1;1;3
3352;2;5974;5;0;0;1;1;1
3353;1;3757;2;10000;0;1;1;3
3354;2;3757;4;205;0;1;1;3
3355;2;3757;5;205;0;1;1;3
3356;2;3757;46;205;0;1;1;3
3357;1;4400;2;40000;0;1;1;1
3358;2;4400;4;0;0;1;1;1
3359;2;4400;5;0;0;1;1;1
3360;3;4400;10;0;0;1;1;2
3361;1;3761;2;60000;0;1;1;16
3362;2;3761;4;500;0;1;1;16
3363;3;3761;9;0;0;1;1;6
3364;3;3761;10;0;0;1;1;6
3365;1;6164;2;80000;0;1;1;17
3366;2;6164;4;100;0;1;1;17
3367;2;6164;5;100;0;1;1;17
3368;1;5665;2;5000;0;1;1;3
3369;2;5665;4;100;0;1;1;3
3370;2;5665;5;100;0;1;1;3
3371;1;4177;2;50000;0;1;1;1
3372;1;4177;2;0;0;1;1;3
3373;2;4177;4;0;0;1;1;1
3374;2;4177;5;0;0;1;1;1
3375;4;4177;9;0;0;1;1;50
3376;1;1511;85;0;0;4;1;16
3377;4;1511;9;0;0;4;1;50
3378;1;5144;2;20000;0;4;1;1
3379;2;5144;4;500;0;4;1;1
3380;2;5144;5;500;0;4;1;1
3381;2;5144;14;0;30;4;1;1
3382;3;5144;10;0;30;4;1;2
3383;1;5899;2;30000;0;1;1;3
3384;2;5899;4;500;0;1;1;3
3385;2;5899;5;500;0;1;1;3
3386;2;5899;7;100;0;1;1;3
3387;4;5899;7;450;0;1;1;3
3388;1;4408;2;30000;0;4;1;3
3389;2;4408;4;500;0;4;1;3
3390;2;4408;5;500;0;4;1;3
3391;2;4408;7;100;0;4;1;3
3392;1;5983;2;50000;0;1;1;1
3393;2;5983;4;0;0;1;1;1
3394;2;5983;5;0;0;1;1;1
3395;4;5983;9;0;0;1;1;6
3396;3;5983;10;0;0;1;1;12
3397;2;3634;59;8000;0;1;1;18
3398;3;3634;10;8000;0;1;1;6
3399;1;3779;2;5000;0;1;1;19
3400;1;3779;2;0;0;1;1;3
3401;2;3779;4;0;0;1;1;3
3402;2;3779;5;0;0;1;1;3
3403;2;3779;7;0;0;1;1;3
3404;1;5986;2;20000;0;1;1;17
3405;1;5986;2;0;0;1;1;1
3406;2;5986;61;0;0;1;1;88
3407;2;5986;62;0;0;1;1;88
3408;4;5986;34;0;0;1;1;38
3409;3;5986;10;0;0;1;1;72
3410;1;4050;2;15000;0;4;1;3
3411;2;4050;4;205;0;4;1;3
3412;2;4050;45;100;0;4;1;3
3413;2;4050;46;100;0;4;1;3
3414;3;4050;67;6000;0;4;1;96
3415;3;5990;10;0;0;1;1;6
3416;1;4456;2;40000;0;1;1;3
3417;2;4456;12;1000;0;1;1;3
3418;1;6166;2;0;0;1;1;1
3419;4;6166;9;0;0;1;1;6
3420;3;6166;10;0;0;1;1;12
3421;1;5336;2;20000;0;1;1;36
3422;1;5336;2;20000;0;1;1;1
3423;1;5677;2;0;0;1;1;3
3424;1;5971;2;0;0;1;1;3
3425;1;3795;2;150000;0;1;1;16
3426;1;3795;2;0;0;1;1;3
3427;2;3795;4;300;0;1;1;16
3428;2;3795;4;0;0;1;1;3
3429;4;3795;59;0;0;1;1;6
3430;1;3672;2;250000;0;1;1;21
3431;1;3672;2;250000;0;1;1;3
3432;4;3672;9;0;0;1;1;6
3433;3;3672;10;0;0;1;1;72
3434;1;6168;2;150000;0;1;1;1
3435;1;5982;2;50000;0;4;1;22
3436;2;5982;4;0;0;1;1;22
3437;4;5982;9;0;0;1;1;115
3438;1;6170;2;30000;0;1;1;36
3439;3;6170;59;0;0;1;1;2
3440;1;4348;2;35000;0;1;1;3
3441;2;4348;4;1000;0;4;1;3
3442;2;4348;5;1000;0;4;1;3
3443;2;4348;46;100;0;4;1;3
3444;4;4348;9;400;0;1;1;3
3445;1;6172;2;50000;0;1;1;1
3446;1;1939;2;36000;0;1;1;1
3447;4;1939;9;0;0;1;1;6
3448;4;1939;34;0;0;1;1;72
3449;3;1939;10;0;0;1;1;51
3450;1;1583;2;400000;0;1;1;8
3451;4;1583;9;0;0;1;1;44
3452;4;5967;9;0;0;4;1;6
3453;3;5967;59;0;0;4;1;3
3454;3;5967;59;0;0;4;1;12
3455;3;5967;59;0;0;4;1;2
3456;1;6174;2;0;0;1;1;1
3457;4;6174;59;0;0;1;1;2
3458;3;6174;59;0;0;1;1;6
3459;3;6174;59;0;0;1;1;72
3460;1;3768;2;10000;0;4;1;3
3461;4;3768;9;0;0;1;1;51
3462;1;5595;2;250000;0;1;1;23
3463;4;5595;9;0;0;1;1;6
3464;3;5595;59;0;0;1;1;12
3465;1;5083;2;80000;0;1;1;3
3466;2;5083;4;0;0;1;1;51
3467;2;5083;5;0;0;1;1;51
3468;2;5083;7;0;0;1;1;51
3469;1;6173;2;350000;0;4;1;1
3470;4;6173;59;350000;0;1;1;51
3471;3;6173;10;0;0;1;1;51
3472;3;6173;75;0;0;1;1;51
3473;1;4666;2;200000;0;1;1;1
3474;1;4666;2;0;0;1;1;61
3475;2;4666;22;0;0;1;1;24
3476;2;4666;15;0;20;1;1;24
3477;4;4666;9;0;20;1;1;6
3478;4;4666;9;0;20;1;1;50
3479;3;4666;10;0;0;1;1;116
3480;1;5996;2;0;0;1;1;1
3481;2;5996;4;0;0;1;1;1
3482;2;5996;5;0;0;1;1;1
3483;4;5996;9;0;0;1;1;6
3484;3;5996;10;0;0;1;1;96
3485;1;4898;2;250000;0;4;1;1
3486;3;4898;59;0;0;4;1;96
3487;1;5104;2;15000;0;4;1;3
3488;2;5104;4;0;0;1;1;3
3489;2;5104;5;0;0;1;1;3
3490;2;5104;7;0;0;1;1;3
3491;4;5104;9;0;0;1;1;6
3492;3;5104;10;0;0;1;1;117
3493;1;1592;2;20000;0;1;1;1
3494;4;1592;9;0;0;1;1;2
3495;1;1591;2;100000;0;4;1;1
3496;4;1591;9;0;0;4;1;51
3497;1;6024;2;50000;0;4;1;1
3498;1;6024;2;0;0;4;1;16
3499;2;6024;22;0;0;4;1;24
3500;4;6024;9;0;0;4;1;50
3501;3;6024;10;0;0;4;1;72
3502;1;4888;2;300000;0;1;1;19
3503;2;4888;14;15000;0;4;1;51
3504;4;4888;59;90000;0;4;1;51
3505;3;4888;59;10000;0;4;1;51
3506;1;5816;2;600000;0;1;1;1
3507;2;5816;4;0;0;1;1;1
3508;2;5816;15;0;0;1;1;1
3509;3;5816;10;0;0;4;1;51
3510;1;1512;2;200000;0;1;1;1
3511;2;1512;14;5000;0;4;1;1
3512;3;1512;67;50000;0;4;1;2
3513;1;6175;2;50000;0;4;1;1
3514;4;6175;9;0;0;4;1;6
3515;1;5514;2;350000;0;4;1;1
3516;1;5514;2;0;0;4;1;61
3517;3;5514;59;0;0;4;1;2
3518;1;5685;2;1000000;0;4;1;1
3519;4;5685;9;0;0;4;1;51
3520;3;5685;10;0;0;4;1;51
3521;1;5306;2;550000;0;1;1;3
3522;1;5306;2;0;0;1;1;1
3523;2;5306;4;0;10;1;1;1
3524;2;5306;15;0;10;1;1;1
3525;2;5306;8;0;10;1;1;1
3526;4;5306;9;0;10;1;1;118
3527;1;5260;2;150000;0;1;1;51
3528;4;5260;59;150000;0;1;1;50
3529;1;5997;2;15000;0;1;1;1
3530;1;5997;2;0;0;1;1;21
3531;4;5997;9;0;0;1;1;6
3532;3;5997;10;0;0;1;1;72
3533;1;6019;2;10000;0;1;1;10
3534;1;6019;2;0;0;1;1;1
3535;4;6019;9;0;0;1;1;6
3536;1;3738;2;30000;0;4;1;1
3537;2;3738;4;205;0;4;1;1
3538;2;3738;5;205;0;4;1;1
3539;4;3738;59;0;0;4;1;50
3540;3;3738;10;0;0;4;1;2
3541;1;6178;2;0;0;4;1;36
3542;2;6178;59;0;0;4;1;119
3543;4;6178;9;0;0;4;1;6
3544;3;6178;10;0;0;4;1;2
3545;2;6017;4;400;0;1;1;29
3546;2;6017;5;200;0;1;1;29
3547;4;6017;9;0;0;1;1;50
3548;1;5788;2;15000;0;1;1;3
3549;2;5788;4;200;0;1;1;90
3550;2;5788;5;0;0;1;1;90
3551;2;5788;7;60;0;1;1;90
3552;4;5788;9;0;0;1;1;6
3553;1;4101;2;170000;0;1;1;1
3554;2;4101;4;0;0;1;1;1
3555;2;4101;5;0;0;1;1;1
3556;4;4101;9;0;0;1;1;6
3557;1;6179;2;0;0;1;1;10
3558;1;6179;2;0;0;1;1;33
3559;2;6179;4;0;0;1;1;81
3560;2;6179;5;0;0;1;1;81
3561;4;6179;5;0;0;1;1;81
3562;1;4451;2;50000;0;1;1;3
3563;2;4451;4;0;0;1;1;36
3564;2;4451;5;0;0;1;1;36
3565;2;4451;46;0;0;1;1;36
3566;4;4451;9;0;0;1;1;2
3567;3;4451;10;0;0;1;1;2
3568;1;4951;2;0;0;4;1;3
3569;2;4951;4;0;0;4;1;3
3570;2;4951;5;0;0;4;1;3
3571;2;4951;46;0;0;4;1;3
3572;1;6181;2;30000;0;4;1;30
3573;1;3928;2;50000;0;1;1;3
3574;1;5081;2;30000;0;4;1;3
3575;1;5754;2;17000;0;1;1;3
3576;1;4438;2;5000;0;1;1;3
3577;1;1579;2;10000;0;1;1;35
3578;2;1579;59;0;0;1;1;19
3579;2;1778;61;0;0;1;1;1
3580;2;1778;62;0;0;1;1;1
3581;4;5598;9;0;580;1;1;3
3582;1;4160;2;0;0;1;1;1
3583;1;3918;2;0;0;4;1;10
3584;1;4137;2;0;0;1;1;3
3585;1;6236;2;0;0;1;1;3
3586;3;6236;67;0;0;1;1;12
3587;1;4277;2;0;0;1;1;1
3588;1;4277;2;0;0;1;1;33
3589;1;5680;2;0;0;1;1;3
3590;2;5680;4;0;0;1;1;3
3591;2;5680;62;0;0;1;1;3
3592;2;5680;7;0;0;1;1;3
3593;1;4707;2;0;0;4;1;120
3594;2;5694;61;0;0;1;1;1
3595;2;5694;62;0;0;1;1;1
3596;4;5694;9;0;0;1;1;44
3597;1;5667;2;0;0;4;1;63
3598;2;6037;61;0;0;1;1;10
3599;3;6037;10;0;0;1;1;33
3600;3;5837;59;0;0;4;1;51
3601;1;6038;2;50000;0;4;1;1
3602;2;6038;12;0;3;1;1;1
3603;2;6038;45;0;3;1;1;1
3604;2;6038;46;0;1;1;1;1
3605;4;6038;9;0;1160;1;1;1
3606;2;6042;12;0;0;1;1;27
3607;1;6042;2;0;0;1;1;27
3608;2;6042;5;0;0;1;1;27
3609;2;6042;46;0;0;1;1;27
3610;4;6042;9;0;0;1;1;2
3611;3;6042;10;0;0;1;1;2
3612;1;3836;2;90000;0;4;1;8
3613;1;3836;2;0;0;4;1;36
3614;2;3836;12;410;0;1;1;3
3615;2;3836;20;60;3;1;1;3
3616;2;3836;46;54;3;1;1;3
3617;1;3873;2;0;0;4;1;10
3618;1;3963;2;0;0;4;1;10
3619;1;4415;2;0;0;1;1;1
3620;2;4415;12;0;0;1;1;1
3621;2;4415;20;0;0;1;1;1
3622;2;4415;46;0;0;1;1;3
3623;1;5478;2;0;0;1;1;35
3624;2;5478;4;0;0;1;1;35
3625;2;5478;45;0;0;1;1;35
3626;4;5478;9;0;0;1;1;44
3627;3;5478;10;0;0;1;1;44
3628;1;5159;2;0;0;1;1;1
3629;4;5159;9;0;0;1;1;1
3630;4;5159;9;0;0;1;1;50
3631;3;5159;10;0;0;1;1;2
3632;2;5480;4;0;0;1;1;62
3633;2;5480;5;0;0;1;1;62
3634;2;5480;15;0;0;1;1;62
3635;4;5480;9;0;0;1;1;121
3636;3;5480;10;0;0;1;1;121
3637;4;4096;9;0;0;1;1;101
3638;3;4096;10;0;0;1;1;101
3639;2;5276;61;0;0;1;1;1
3640;2;5276;61;0;0;1;1;28
3641;2;5276;62;0;0;1;1;28
3642;4;5276;9;0;0;1;1;72
3643;3;5276;10;0;0;1;1;72
3644;1;5670;2;0;0;1;1;1
3645;2;5670;61;0;0;1;1;122
3646;2;5670;62;0;0;1;1;122
3647;4;5670;9;0;0;1;1;50
3648;3;5670;10;0;0;1;1;72
3649;2;6388;75;0;0;4;1;6
3651;1;6395;2;10000;0;4;1;3
3652;1;6218;2;10000;0;4;1;3
3653;2;6400;14;0;3;1;1;3
3654;2;6401;1;0;5;1;1;3
3655;2;6401;25;0;2;1;1;3
3656;2;6401;26;0;2;1;1;3
3657;2;6403;86;0;0;1;1;3
3658;2;6405;12;0;2;5;1;8
3659;2;6405;1;0;4;5;1;8
3660;2;6405;26;0;4;5;1;8
3661;2;6405;25;0;4;5;1;8
3662;2;6405;19;0;2;5;1;8
3663;2;6406;61;12000;0;1;1;3
3664;2;6406;15;5000;0;1;1;3
3665;2;6406;46;400;0;1;1;3
3666;2;6407;61;1200;0;1;1;46
3667;2;6407;13;1000;0;1;1;46
3668;2;6407;50;1000;0;1;1;46
3669;2;6409;1;20;1;1;1;3
3670;2;6409;25;20;1;1;1;3
3671;2;6409;26;20;1;1;1;3
3672;2;6409;59;0;1;1;1;9
3673;2;6409;59;0;1;1;1;28
3674;1;6413;2;20000;0;1;1;3
3675;1;6414;2;20000;0;1;1;3
3676;1;6410;2;2000;0;1;1;3
3677;1;6411;2;6000;0;1;1;3
3678;1;6412;2;2000;0;1;1;3
3679;2;6415;4;2000;0;1;1;3
3680;2;6415;51;2000;0;1;1;3
3681;2;6415;45;2000;0;1;1;3
3682;2;6415;59;2000;0;1;1;86
3683;1;6416;2;3000;0;1;1;3
3684;5;6416;87;7;0;1;1;3
3685;1;6446;2;60000;0;1;1;32
3686;2;6446;12;20;1;1;1;3
3689;2;6446;17;20;1;1;1;3
3691;1;5765;2;30000;0;4;1;3
3692;1;6417;2;9000;0;4;1;3
3693;5;6417;87;0;3;4;1;3
3694;2;6418;26;0;3;4;1;3
3695;1;4318;2;7000;0;1;1;10
3696;2;4318;12;100;0;1;1;3
3697;2;4318;46;54;0;1;1;3
3698;2;4318;15;80;0;9;1;3
3699;1;6419;2;70000;0;1;1;93
3700;2;6419;12;500;0;1;1;45
3701;2;6419;45;1000;0;1;1;45
3702;2;6419;46;80;0;1;1;45
3704;4;6419;9;0;0;1;1;1
3705;2;6420;28;2000;0;1;1;3
3706;1;6421;2;7000;0;4;1;3
3707;1;6424;2;500;0;9;1;3
3708;2;6425;39;615;0;4;1;3
3709;2;6425;88;615;0;4;1;3
3710;2;6426;12;0;0;4;1;3
3711;2;6426;89;0;0;4;1;3
3712;2;6427;24;205;0;9;1;3
3713;5;6428;87;0;5;9;1;3
3714;1;6429;2;0;2000;4;1;3
3715;2;6430;68;0;205;4;1;3
3716;1;6431;2;20000;0;1;1;3
3717;1;6433;2;30000;0;1;1;4
3718;2;6433;45;615;0;9;1;3
3719;2;6433;12;205;0;9;1;3
3721;3;6433;6;0;0;9;1;123
3722;2;6432;5;0;60;9;1;3
3723;2;6434;29;0;400;9;1;3
3724;1;3630;2;0;0;4;1;124
3725;2;3630;2;0;0;4;1;124
3726;2;5325;1;0;480;5;1;125
3727;1;6435;2;15000;2000;4;1;3
3728;2;5152;4;0;40;9;1;3
3729;2;5481;45;800;0;1;1;3
3730;1;6436;2;300000;0;1;1;30
3731;2;6436;24;0;0;1;1;30
3732;2;6436;8;0;0;1;1;30
3733;2;6437;12;205;205;1;1;3
3734;2;6437;49;60;60;1;1;3
3735;5;6438;90;0;30;3;1;3
3736;1;6439;2;15000;3000;4;1;3
3737;1;6440;2;0;5000;3;1;3
3738;2;6441;29;0;60;5;1;3
3739;2;6441;15;0;60;5;1;3
3740;2;6071;45;2500;0;1;1;3
3741;5;6442;44;205;0;1;1;3
3742;2;6443;1;0;24;5;1;38
3743;2;6443;25;0;24;5;1;3
3744;2;6443;28;0;200;5;1;38
3745;2;6443;29;0;200;5;1;38
3746;2;6445;1;0;0;1;1;3
3747;2;6445;25;0;0;1;1;3
3748;2;6444;24;0;205;1;1;3
3749;2;6444;45;0;615;1;1;1
3751;2;6444;46;0;80;1;1;1
3752;2;5623;24;410;410;1;1;3
3753;1;4394;2;300000;0;1;1;3
3754;2;4394;12;1200;0;1;1;3
3755;2;4394;17;2000;0;1;1;3
3756;2;4394;45;2000;0;1;1;3
3757;2;4394;46;800;0;1;1;3
3758;2;4394;27;15000;0;1;1;3
3759;2;5854;12;200;200;1;1;3
3760;2;5854;45;40;40;1;1;3
3761;2;5854;65;60;60;1;1;3
3762;1;5783;2;0;3000;4;1;3
3763;2;6450;5;0;40;9;1;3
3764;2;6450;12;0;40;9;1;3
3765;2;6450;20;0;40;9;1;3
3767;2;6451;24;0;205;8;1;3
3768;2;6451;12;0;205;8;1;3
3769;2;6451;66;0;40;8;1;3
3770;2;6451;25;0;48;8;1;3
3771;2;6451;26;0;48;8;1;3
3772;2;6454;12;0;410;9;1;3
3773;2;6454;45;0;410;9;1;3
3774;2;6454;8;0;410;9;1;3
3775;2;6454;80;0;205;9;1;3
3776;2;6454;20;0;205;9;1;3
3777;2;6454;46;0;205;9;1;3
3778;2;6454;47;0;205;9;1;3
3779;2;6455;12;0;205;9;1;3
3780;2;6452;12;0;1000;4;1;3
3781;2;6452;46;0;180;4;1;3
3782;2;6376;17;1000;0;4;1;3
3783;2;6376;12;2000;0;4;1;3
3784;2;6376;29;1200;0;4;1;3
3788;2;6453;17;0;2000;4;1;3
3789;2;6453;4;0;4000;4;1;3
3790;2;6453;25;0;1500;4;1;3
3791;2;6453;11;0;360;4;1;3
3792;2;6453;11;0;360;4;1;3
3793;1;6449;3;60000;7;1;1;3
3794;2;6449;4;10000;0;1;1;3
3795;2;6448;1;0;48;9;1;3
